participant,side,Sampler,seed,fold,sigma_noise,A_repulsion,gamma,sigma_update,eta_learning,sigma_boundary,alpha,train error,test error
QP0101,Asym_left,CMA-ES,2,1,0.2320647936945101,0.26935414056969414,0.8989359873531156,0.26935824198009556,0.9765014548446568,1.089572358062962,0.4687689927772781,0.09885655492928568,0.07561935269119041
QP0101,Asym_left,CMA-ES,2,2,0.25899743168286377,0.14796825286011997,0.9628194801962299,0.2970059130836397,1.1879036317163902,5.6480922195614705,0.5317221561088474,0.07259806198767221,0.08960168453310419
QP0101,Asym_left,CMA-ES,3,1,0.18910103376864712,0.07125134839417191,0.7684444289997593,0.355327372109207,0.7637942825229783,9.793471213781837,0.6991473792400441,0.07763569712849096,0.13770076943376633
QP0101,Asym_left,CMA-ES,3,2,0.08534897985714932,0.38101128803704454,0.7266074402310576,0.36318281236492883,0.024150800436985892,1.855501440499969,0.04655486995403979,0.09094213776312558,0.10551972934390949
QP0101,Asym_left,CMA-ES,4,1,0.23792648066066302,0.060718620592262414,0.9338333097315602,0.20294058398966952,2.051591606380277,4.47123902219579,0.5233872528176854,0.07052722234419856,0.0624853445606456
QP0101,Asym_left,CMA-ES,4,2,0.19925823438242718,0.0449217871921636,0.6670716237522074,0.5391233560050189,0.10618003895307104,5.481464709713927,0.545211694718089,0.06915778205405441,0.07572586541839538
QP0101,Asym_left,CMA-ES,5,1,0.16768221355659702,0.3250161423946967,0.4788089799137471,0.17290880189715416,0.41633346866017945,0.3466773075226809,0.23892873759229405,0.0751621611338264,0.07953254251204311
QP0101,Asym_left,CMA-ES,5,2,0.17921678044982514,0.0791774346083864,0.900866369446936,0.21838523027986864,2.176607211479272,4.966092906564553,0.5465171401721358,0.08988071593690125,0.09318410810003605
QP0101,Asym_left,CMA-ES,6,1,0.2498269188321754,0.07503493675222539,0.9235475216112758,0.4911186430938941,0.5163624389765412,6.561771969948666,0.6205986307209114,0.06948001462345244,0.09529357615009589
QP0101,Asym_left,CMA-ES,6,2,0.23482304134403387,0.14932900918986314,0.9875706310504592,0.24901722562855702,2.671541528425152,8.625812279862624,0.5822323697132762,0.08258655380942714,0.08735513485995008
QP0101,Asym_left,CMA-ES,7,1,0.27891134986924754,0.09566310382014223,0.8881119641403772,0.25346353033649166,0.9262601455804559,5.892648588657823,0.6234963441733228,0.10684802109347342,0.06940051224817481
QP0101,Asym_left,CMA-ES,7,2,0.2607780424494446,0.12105115626013875,0.941792040569086,0.146511252783276,2.331350339970536,5.443941937461589,0.49174674520825906,0.059288277609517714,0.09711913288285637
QP0101,Asym_left,CMA-ES,8,1,0.27951255987972506,0.11223050859062442,0.8486421200324455,0.3195352166798624,1.7469624390168026,2.86346254455993,0.7012070129230666,0.07940337425424625,0.11129485370580502
QP0101,Asym_left,CMA-ES,8,2,0.22585253483818307,0.17849719514565315,0.8115704948884972,0.6376328237631567,0.14403967802520742,6.1727034830937715,0.4770386137504872,0.08808432516403114,0.05651204609887647
QP0103,Asym_left,CMA-ES,1,1,0.23859202031986454,0.28926196072666827,0.9751981440595954,0.46778296333305713,1.2504005883544687,7.5753049145267966,0.5413132242304199,0.0514444926925534,0.10040318949708353
QP0103,Asym_left,CMA-ES,1,2,0.28639984300492893,0.17924814298551384,0.7694947067259462,0.21360650464739078,0.9825774161106892,5.94804604941262,0.8604661118249098,0.0904725419842464,0.11087611975072123
QP0103,Asym_left,CMA-ES,2,1,0.26939899506099735,0.1471433638565186,0.7030922884138411,0.2939893401348758,2.160104085694682,6.373855656730571,0.5864686165986832,0.03923460641642611,0.10705312445638634
QP0103,Asym_left,CMA-ES,2,2,0.23579167434954107,0.2420338500598881,0.9347168876606915,0.6125782306857457,1.6580884651628438,2.9617606306526376,0.7120617680597626,0.0780346448435413,0.048858872724072286
QP0103,Asym_left,CMA-ES,3,1,0.2572624891267742,0.09763616716178422,0.9643832401347856,0.4525781469643912,1.9058096744540414,4.326571103994479,0.6880268093164538,0.026635894602554278,0.0990762552372193
QP0103,Asym_left,CMA-ES,3,2,0.19068666384781852,0.15057253388275427,0.5798509387734251,0.10810153467712817,0.6158790045646415,2.2612837421549705,0.43793519307786066,0.0819978709027269,0.06358749791892851
QP0103,Asym_left,CMA-ES,4,1,0.19797839906378445,0.11106117507314169,0.44512491358727707,0.16372077163921164,0.9752900366925705,5.114921255739887,0.6616861683153857,0.12104699999228155,0.0788511974894503
QP0103,Asym_left,CMA-ES,4,2,0.22456606440654642,0.08741194134846206,0.8135907056521771,0.3611918346600782,1.1222998788949623,3.8747552930666345,0.7390068556252344,0.062125898583338175,0.12803813466288366
QP0103,Asym_left,CMA-ES,5,1,0.278354372562078,0.1634744228179711,0.8290591995412575,0.354431305153771,1.9905178624214153,5.00502035782242,0.606065372586136,0.04518033154092843,0.06698782022983203
QP0103,Asym_left,CMA-ES,5,2,0.22431216134002457,0.31647495246892565,0.8004869255519436,0.374740043215648,1.190541378222445,3.487442223739654,0.5596799411810777,0.06601535866315072,0.06924344595051049
QP0103,Asym_left,CMA-ES,6,1,0.27129409857828657,0.023153254926683464,0.8745992350302562,0.44630784815265423,1.311504109640551,2.908433028441304,0.6640328228756613,0.04615286136796925,0.06768435973943183
QP0103,Asym_left,CMA-ES,6,2,0.2757853566169862,0.1969619298829975,0.9101176312603143,0.3442977887627924,0.8610493729891593,5.423993942055698,0.6664445542198937,0.04203743309540174,0.06567556939266242
QP0103,Asym_left,CMA-ES,7,1,0.30378011057506626,0.23836841724756924,0.8471896703901284,0.5623185119266378,1.256950911835478,6.169380565345252,0.7667616205863408,0.10525886598299934,0.03297493312030693
QP0103,Asym_left,CMA-ES,7,2,0.26337595951918363,0.08098828816358014,0.7212867437656191,0.5484545434861525,1.5155967507318004,5.605346334171551,0.8274238277698722,0.03620451486558594,0.14658910167196768
QP0103,Asym_left,CMA-ES,8,1,0.13352404451432182,0.026571586407313247,0.5244013522851851,0.10068471137975171,1.8660296544957253,4.412642397972574,0.5414981788042925,0.08530605681990237,0.09384059225676644
QP0103,Asym_left,CMA-ES,8,2,0.23806761828509354,0.1794095123806235,0.5688700448604388,0.14621492202954423,0.7215695000146005,5.3331648206902775,0.47587925319853686,0.04812168079304699,0.08311461374513889
QP0121,Asym_left,CMA-ES,1,1,0.25542595070174307,0.13184778247299275,0.40667031462295306,0.2327073208601598,0.8906158656415063,6.4425597422524525,0.5956122033896908,0.05240356579273244,0.08395674080123153
QP0121,Asym_left,CMA-ES,1,2,0.18892563775198018,0.1485498467607812,0.7558373491758172,0.32211640856859947,1.163408701476098,5.545620124674461,0.7261831311636896,0.06686048713488738,0.10704824202515274
QP0121,Asym_left,CMA-ES,2,1,0.206951450955777,0.17097516575915617,0.8566513971365233,0.2868671919192123,2.5890341614567247,6.920594042221653,0.6054302108820677,0.05542643716253687,0.14924990496665
QP0121,Asym_left,CMA-ES,2,2,0.2523370071990587,0.035817463451204526,0.6811408355499603,0.29393404130531486,0.42298198234091383,5.219755274608617,0.6626917819881466,0.03855398778413684,0.10853057715681466
QP0121,Asym_left,CMA-ES,3,1,0.2239272287769648,0.09685257108929846,0.8209160031398581,0.36040560698816876,2.8528155519632157,7.53686049828291,0.644219154792063,0.07224212464540525,0.10682242810569995
QP0121,Asym_left,CMA-ES,3,2,0.26384871934278925,0.2151335597890801,0.7517887940120966,0.33086667315547796,1.4305792225466267,8.16423709740285,0.6709894339765237,0.06911704025987131,0.07241526968590734
QP0121,Asym_left,CMA-ES,4,1,0.21952083076862838,0.36274874170690447,0.5512053976630827,0.5008183690718854,1.1574506211907674,7.207025706127465,0.8500727869465075,0.0586869224353079,0.15529575656746872
QP0121,Asym_left,CMA-ES,4,2,0.18859075497643146,0.02600869178158835,0.9347117391623779,0.40230847166941724,0.7345224798384037,0.5189716423824942,0.5956238097369346,0.04808361940157935,0.13161019797336304
QP0121,Asym_left,CMA-ES,5,1,0.18617469830009398,0.11532277920856676,0.6965764481559575,0.22493032819449846,0.2903441084963522,3.1787963875649754,0.45409745600967466,0.04176012478621404,0.13805431528895856
QP0121,Asym_left,CMA-ES,5,2,0.26700520797791977,0.06834851032812264,0.738771211508529,0.4635720066013813,1.148004766377909,4.831694769937242,0.7479992082218806,0.08577686760438691,0.06543301477556379
QP0121,Asym_left,CMA-ES,6,1,0.2109213754415838,0.15860582276329405,0.6080998222066643,0.3267905240363176,2.19951420374879,4.983968521631372,0.6456652351738766,0.08040553708918736,0.08819082510228683
QP0121,Asym_left,CMA-ES,6,2,0.1244886708869462,0.08792023289782874,0.37447691013800416,0.06582613116269648,0.47581967820825943,0.6959169634550939,0.20957284262118436,0.07644686849935524,0.09687037167596786
QP0121,Asym_left,CMA-ES,7,1,0.17488720562528187,0.21557653209321556,0.6799712456540395,0.29994297119366603,2.105226187856131,5.546288463055251,0.6032416827655648,0.07280806467719236,0.07593198138765797
QP0121,Asym_left,CMA-ES,7,2,0.2297364247195562,0.13559527038631713,0.37055856461476405,0.19411068253019031,2.233186841428109,2.4639069621634135,0.5377758503269032,0.05414644402784588,0.08447632815029901
QP0121,Asym_left,CMA-ES,8,1,0.0652584574242464,0.47435326380790815,0.40957127250522296,0.5005758157308189,0.09605768166021594,4.519141226540448,0.15626495128935303,0.09834872965751015,0.10416136979973936
QP0121,Asym_left,CMA-ES,8,2,0.2160041793004825,0.22551956957635222,0.9641028698799979,0.40421786167335827,1.3523138694799115,2.5119800255138984,0.5263036629823381,0.0627451072392789,0.20969647957420276
QP062,Asym_left,CMA-ES,1,1,0.23169504530257962,0.171600320326818,0.8974996496701718,0.12252601875020552,1.4924073714184685,6.423118197168504,0.7497584029224548,0.023572111079266905,0.024585887235200832
QP062,Asym_left,CMA-ES,1,2,0.2145454776767231,0.23214226314002168,0.8312035911769342,0.5838401966590262,1.2995218377534072,4.735393911630859,0.9108319681731255,0.02242499940149329,0.03156411025095405
QP062,Asym_left,CMA-ES,2,1,0.22337642234677868,0.15981292885980294,0.8384223164951279,0.3098356990417897,1.44339926847597,4.123986150102888,0.7378280894011401,0.029262061639714548,0.024485103124166102
QP062,Asym_left,CMA-ES,2,2,0.22468189891227508,0.07338601425010575,0.8066529108803616,0.1319323584883031,0.4373347029903938,7.308571370759649,0.8731531896618963,0.021293459825089366,0.03473760768887843
QP062,Asym_left,CMA-ES,3,1,0.24608421357332072,0.19237553407565214,0.9751669895466996,0.3575282141621831,2.063093809410531,3.0745830048136034,0.731286013826107,0.015058244497850024,0.022516771270963052
QP062,Asym_left,CMA-ES,3,2,0.24923712039405305,0.23897666662033631,0.8509533940368743,0.20841661307379883,1.6000609725355965,7.547846111342131,0.6721098229763406,0.027108299084058686,0.02887586636636589
QP062,Asym_left,CMA-ES,4,1,0.24524379491030396,0.26295571951459895,0.9721427865711864,0.3077927193139459,2.2077187853743143,4.596767130332483,0.69706700584552,0.014406581893228703,0.016230968599114503
QP062,Asym_left,CMA-ES,4,2,0.25988028660865264,0.2421592745749958,0.911937385394482,0.6260539023062028,0.8213459955648764,2.5848849359320822,0.9061481409775121,0.02078917185672665,0.022090361927356833
QP062,Asym_left,CMA-ES,5,1,0.2182911414559564,0.14341594583264825,0.8777339906435829,0.5045766459208729,0.9608864322442152,4.024216673208759,0.9352105145645616,0.013784937320689385,0.03647225529518181
QP062,Asym_left,CMA-ES,5,2,0.2259623783116123,0.06364318078581312,0.8087405567030671,0.3500735599108894,1.5163224001048925,3.6909331431376775,0.8255890748864845,0.030671575085543114,0.01954159450911328
QP062,Asym_left,CMA-ES,6,1,0.1862147520380636,0.3347973904284449,0.9373428325373196,0.20240379043825338,0.11987490059006028,0.9901908777295632,0.27718214611974124,0.022055887852662263,0.02097975357527898
QP062,Asym_left,CMA-ES,6,2,0.23161032528096037,0.20087925652693694,0.9477535414521205,0.27862808332204153,1.2472518541537907,3.791036970774806,0.7495283134660464,0.019605630929936467,0.022550722473988732
QP062,Asym_left,CMA-ES,7,1,0.2634687090068472,0.3149164888831458,0.9972406814535042,0.347849900503667,0.7488560308913602,1.9667722803919876,0.7858802448746447,0.019570002734177482,0.03665021131917688
QP062,Asym_left,CMA-ES,7,2,0.17290756674236335,0.25640700876087263,0.7423761430499173,0.1671105615033536,2.0239055449850185,0.11786708489801798,0.46110388951246895,0.018778569723346104,0.023408343525178753
QP062,Asym_left,CMA-ES,8,1,0.22047974614371446,0.13280829925435614,0.8496393319963417,0.5258808920711325,0.23506186161415493,4.7457292783563965,0.8412847489104838,0.02114637789646888,0.028902185775324617
QP062,Asym_left,CMA-ES,8,2,0.18926818052152028,0.05271149723654166,0.7591399165795139,0.26582859438643636,1.7006520966020284,1.4752697695726515,0.8206441984503754,0.02432595233295103,0.031111592477013568
QP063,Asym_left,CMA-ES,1,1,0.1951498180388614,0.08653011681684514,0.5594086736977945,0.46159146678067936,1.9664295192152912,0.031491808023497235,0.551331636591498,0.024418991508516237,0.04033711476337105
QP063,Asym_left,CMA-ES,1,2,0.25994682994754936,0.06361801606640313,0.8716262374926336,0.2825575114906335,1.3799811312159609,3.850811579668143,0.6157235022871285,0.020078731166885754,0.03033448031948998
QP063,Asym_left,CMA-ES,2,1,0.15150889231875722,0.026446990051854413,0.6537147661737985,0.28281902854172425,0.12452481795862223,6.434708094499009,0.3604400944424523,0.019373505467885285,0.03522329311909736
QP063,Asym_left,CMA-ES,2,2,0.2671606048141639,0.004928114785237442,0.782451223632854,0.33481429349855607,1.2216800693122796,1.1550533837696098,0.6913669616033024,0.0161907014618732,0.024838246465277783
QP063,Asym_left,CMA-ES,3,1,0.25333980188944716,0.2893005476153707,0.9598287975987506,0.6897497577584012,1.0414853543880132,3.202534032843132,0.7028487400718609,0.01966017907035037,0.032329743359100535
QP063,Asym_left,CMA-ES,3,2,0.2390285629936731,0.12217372351915615,0.9722222283254931,0.4106022137646122,0.6023548311561207,0.21708005532528984,0.4305853007845404,0.018539466598729855,0.03136476680947615
QP063,Asym_left,CMA-ES,4,1,0.22713137169894976,0.24625065891650572,0.8126355287156299,0.21335878750016923,1.9283812143877603,1.5946329634563443,0.6547432306552938,0.041390173735540756,0.043134514380262015
QP063,Asym_left,CMA-ES,4,2,0.24356349039087694,0.13821092675734692,0.9066258390244536,0.342715572979255,1.9458843168653317,6.696900830465957,0.6303948545200807,0.01519759661204761,0.054925890721677195
QP063,Asym_left,CMA-ES,5,1,0.2629704985716817,0.03152519650297011,0.8692754229189448,0.19670362464728172,1.6916968479876782,5.441192221279242,0.6488441845578286,0.028595318792664165,0.02663744892109122
QP063,Asym_left,CMA-ES,5,2,0.18839548425122488,0.13405308975366856,0.8202167654740355,0.2729198430312263,0.9081133176660879,1.9543749153709682,0.5974780880795895,0.024217462769973608,0.03674778493654437
QP063,Asym_left,CMA-ES,6,1,0.2811964753813447,0.24141664213219519,0.8933553382170198,0.40967766829052205,1.6664770496094514,3.8341870260500692,0.6479406249916535,0.01538070990756521,0.022194135180929837
QP063,Asym_left,CMA-ES,6,2,0.27622839004120914,0.12414114140394483,0.9940423108319739,0.39177147883851604,1.846845649466138,5.356834479558043,0.7135503525028846,0.026408071278578863,0.014284853322326572
QP063,Asym_left,CMA-ES,7,1,0.2341456387132806,0.17612916290501116,0.9558394358676724,0.5589817747962048,2.1757437872574203,5.750188255684058,0.6511310998111526,0.033482533713276225,0.029388947118207494
QP063,Asym_left,CMA-ES,7,2,0.21596224696020067,0.16095933237219118,0.9363276514925611,0.2745258795698031,2.847235517248696,7.280118548379903,0.608934701541315,0.022826709266076273,0.037816158175293796
QP063,Asym_left,CMA-ES,8,1,0.19869322304583958,0.15186521058686925,0.6552614407644133,0.49454499038011396,1.3150844150671568,5.835623359949881,0.831451094582522,0.03125577012095354,0.03617560360381404
QP063,Asym_left,CMA-ES,8,2,0.2545894435420341,0.004863700036823904,0.8304791413681608,0.39847846790499347,1.050211379620643,7.140689922075703,0.8310815630233198,0.010698340788114673,0.0395080108734008
QP070,Asym_left,CMA-ES,1,1,0.12441165507085207,0.05982942333548329,0.895231160579019,0.6456837143836068,0.28728682891337576,7.664936725661835,0.6531881149938548,0.08169736525817799,0.15759046721207715
QP070,Asym_left,CMA-ES,1,2,0.26570049474429375,0.24623725212339717,0.7820620860700359,0.40138152134680377,1.5378079942658316,3.6171261227430693,0.8485699513601112,0.12883397862289975,0.12631349264429137
QP070,Asym_left,CMA-ES,2,1,0.20310556800573165,0.18904183830379506,0.6321472123944436,0.17894430924459712,0.40940226610564984,2.8256370466940037,0.5012839378482826,0.09002024549104617,0.1248501483015893
QP070,Asym_left,CMA-ES,2,2,0.1983251154863857,0.2464601411343163,0.7393574825575848,0.5231992492315104,0.4919532419481061,3.582229352560858,0.8120070951422725,0.11436685427297785,0.13988180183295038
QP070,Asym_left,CMA-ES,3,1,0.23392175482864092,0.17810394728185147,0.8395639083154125,0.3659657244564597,1.0730985058959979,2.6626475472853848,0.7400294315261917,0.10262660324324135,0.12307041162979264
QP070,Asym_left,CMA-ES,3,2,0.19693189765093816,0.3702210159280489,0.7916896764270175,0.2733143033134034,1.8475050005628513,3.006135870700797,0.5744339224199795,0.10207277747062886,0.1139533179107135
QP070,Asym_left,CMA-ES,4,1,0.10964952544806404,0.07441872021665873,0.6255554027763333,0.0904674513178542,1.5358158343336743,1.2668354684345935,0.37148208477207123,0.08760831305892883,0.10082195147547307
QP070,Asym_left,CMA-ES,4,2,0.20512545776008384,0.17229479104390272,0.8831648276085127,0.18859133690037427,2.3286009087346025,2.7503488372454235,0.7071456515904792,0.10050767499349628,0.10662644755771118
QP070,Asym_left,CMA-ES,5,1,0.18853392431139204,0.15987176393101307,0.7234624595042779,0.2159209466621704,1.3542659178447343,5.021211825002754,0.7689296054707677,0.10231654261724601,0.10396455338667318
QP070,Asym_left,CMA-ES,5,2,0.0826065965645229,0.04093434772312765,0.4866770392996622,0.6719448056425434,0.17140151075556131,9.733690406159841,0.07403482618666357,0.0813573077299479,0.12075099931577332
QP070,Asym_left,CMA-ES,6,1,0.21840983229342398,0.3136643981037504,0.9937485480779472,0.2410438694658559,1.3838890466391005,1.632339458322921,0.4454000522815558,0.08065284061503848,0.16020879122556095
QP070,Asym_left,CMA-ES,6,2,0.2165116976107661,0.30167445739696636,0.6863015738854767,0.38084194595246895,0.11521355244361052,4.988353269901678,0.5991661590707035,0.10511366190229092,0.13635794608163204
QP070,Asym_left,CMA-ES,7,1,0.22861200532894665,0.20047946747359743,0.9187220965123966,0.1745670147635173,1.8416142698188644,4.523997056637441,0.7067860061169944,0.08220616143221962,0.1193794541159901
QP070,Asym_left,CMA-ES,7,2,0.19686866678972342,0.2676830986760225,0.618655801050859,0.2585099524587452,1.686093392120796,5.979527504752584,0.6961249000832311,0.10776692013974987,0.11967190240180862
QP070,Asym_left,CMA-ES,8,1,0.22087964401640986,0.22746193810271942,0.7263031910320666,0.3490637886523314,1.862825048745518,6.321809747759632,0.7504774328883024,0.11869836211457518,0.08845754204324091
QP070,Asym_left,CMA-ES,8,2,0.1367548940423285,0.0897693693178639,0.6415565765253901,0.5048823107443462,1.5228490309385097,2.865121837280282,0.7609533009347555,0.07470441110270469,0.12455426934793129
QP071,Asym_left,CMA-ES,1,1,0.2505879417750501,0.10015416009175401,0.9804884265381454,0.489103552612351,0.5549606921630376,5.619325177512628,0.8536323939168028,0.008495315445360922,0.039211557053294606
QP071,Asym_left,CMA-ES,1,2,0.24479102519382873,0.09159283877953951,0.8556179264684673,0.5838293217201711,1.0562417266034099,5.882256807993815,0.7614836250562776,0.02611406915549297,0.027774155208966488
QP071,Asym_left,CMA-ES,2,1,0.20628275652911804,0.08052164838065883,0.6503598129453086,0.15249670953869077,1.9419045398387242,7.6270209610881645,0.5908335955053006,0.026627712455602772,0.026052570308928442
QP071,Asym_left,CMA-ES,2,2,0.17446565747151083,0.07491409691849948,0.8073068889558388,0.12772245867126159,1.1377861359986934,2.920597237193505,0.6373915550099508,0.02510175141397542,0.04625814196823956
QP071,Asym_left,CMA-ES,3,1,0.2562973966295023,0.3994318730120573,0.9427771785050331,0.48777970268018517,1.5997083181432,4.940447008187666,0.7596592796850878,0.01307603860159732,0.039783900686240596
QP071,Asym_left,CMA-ES,3,2,0.22499883945634408,0.2553697421007245,0.8543691704113198,0.3396527385108089,1.9580630288297562,5.880957837502221,0.5814374062854671,0.020425653338044542,0.02984184067480308
QP071,Asym_left,CMA-ES,4,1,0.22718414198300668,0.14054645389124215,0.8583606038357529,0.3766850118449277,1.780265567741562,3.1156646854185386,0.7187078326262996,0.025344236861993205,0.01785651044934075
QP071,Asym_left,CMA-ES,4,2,0.2636907851953172,0.10668979336398521,0.9760020489673843,0.49738345654094657,0.7402923805917541,5.975344929714087,0.8212356188400025,0.01600183295366253,0.022978605250922865
QP071,Asym_left,CMA-ES,5,1,0.22913857446224944,0.2123328237035024,0.7419094333738706,0.3538496007163644,1.6837674455395442,6.345318423579787,0.7482899550721595,0.034867358501560496,0.029502789830309697
QP071,Asym_left,CMA-ES,5,2,0.26207796501023556,0.059619355054745804,0.9893524662941118,0.3409786872587373,2.3476387481964833,1.120614117205262,0.7481922421136692,0.008461317739988986,0.025668960547290946
QP071,Asym_left,CMA-ES,6,1,0.26627238465801456,0.23021203256093206,0.9601695039707787,0.27587835054720045,2.0443496038631728,3.7265956912430735,0.6090530522796925,0.016799410218043036,0.011588693763311878
QP071,Asym_left,CMA-ES,6,2,0.23192008932092706,0.32624975221342833,0.942770517995142,0.3312341756899934,0.7388891951636264,0.5587918501126015,0.5052596363150046,0.011472058615045844,0.017450200216815447
QP071,Asym_left,CMA-ES,7,1,0.32502169361717953,0.12133344060691502,0.9993469160476355,0.2953923913777573,1.7365237442810595,3.654487212578521,0.700479265502178,0.021246121707752686,0.013675295891114481
QP071,Asym_left,CMA-ES,7,2,0.21737655102790499,0.18948898163543237,0.6987652689014832,0.23138284084356314,2.2182982933975928,3.8664563535952445,0.6767412100290836,0.02125521898388694,0.04132757121365711
QP071,Asym_left,CMA-ES,8,1,0.24822752524673192,0.11032680338296114,0.9731605843727336,0.2551471723589314,1.5820391181098878,3.543156162549322,0.754124269271016,0.01339637901593196,0.03843638055290896
QP071,Asym_left,CMA-ES,8,2,0.2563209522570346,0.24065944400633904,0.9535779491116787,0.3355795140122894,1.9994923749679434,9.608655503190102,0.55423748785027,0.020680283255565805,0.04130361248734419
QP0100,Asym_left,TPE,1,1,0.2523478338282019,0.0006703916386216202,0.7938437578079819,0.41719579735219836,2.745676552001191,6.194288644015596,0.6939196162698187,0.050905949202823916,0.054008863080185
QP0100,Asym_left,TPE,1,2,0.3491321501470426,0.1223993200589823,0.8441735798330806,0.4469210131854998,0.36284864833839947,2.826772296981774,0.6123276999427726,0.03328135848945375,0.06371779169910118
QP0100,Asym_left,TPE,2,1,0.27479258051925104,0.37277181495787176,0.7230602740307341,0.5020520652472678,0.11887886560141472,0.16250057461493528,0.3219207021204453,0.03533735743115871,0.04093950055136486
QP0100,Asym_left,TPE,2,2,0.30941492247424496,0.02061602790895536,0.8475338925117817,0.4272408761031323,1.2484367527684344,0.7225180881953416,0.7855623888327806,0.024602819916373288,0.05701991841769923
QP0100,Asym_left,TPE,3,1,0.29018738381852593,0.22984508331229608,0.7273707977167253,0.4883118503246409,1.5285829614964772,7.005648083309459,0.7819676971698274,0.03405755686963069,0.0572774649705913
QP0100,Asym_left,TPE,3,2,0.29803721082041695,0.05525687900556036,0.878318944043686,0.143169871220424,0.9971507529061383,4.718859731030689,0.5710464873234451,0.03296394579911857,0.05478718872208956
QP0100,Asym_left,TPE,4,1,0.3708034447151487,0.025464394495926603,0.7005660895520716,0.5134622267591928,2.978154146853346,4.497099630481441,0.9097265022385966,0.02068695126376386,0.051212269519491156
QP0100,Asym_left,TPE,4,2,0.30754092469383726,0.2761855956962739,0.8954292515137885,0.6931362772744488,1.8341170952639851,4.156629171873195,0.732643153973109,0.0428156671791789,0.03151314019163305
QP0100,Asym_left,TPE,5,1,0.30714211862236446,0.06548360271776475,0.8357039293737124,0.12087274442361033,0.2847628432652885,4.282107790506403,0.843796939277781,0.03664429413507307,0.05351597122998429
QP0100,Asym_left,TPE,5,2,0.2596209408696756,0.015790120080070108,0.8952553844533787,0.2737549179904508,2.7240089447525127,8.358005048792151,0.5185292764621242,0.024082779939121612,0.11562875146159317
QP0100,Asym_left,TPE,6,1,0.25374048625296375,0.24788457902161917,0.9229511367069861,0.07305869649815264,0.6750495823974092,9.940210375497955,0.6973417262356515,0.02249655270731586,0.06137457880799524
QP0100,Asym_left,TPE,6,2,0.36054266405576213,0.03150878913919804,0.6686785321152561,0.5009406192894309,1.426197409227659,7.970188056602653,0.9621416168196653,0.050278569114874036,0.0921129034433166
QP0100,Asym_left,TPE,7,1,0.42920767929948345,0.1304816706836335,0.9975973161846317,0.531308711866294,2.0409977688647065,5.777790287543453,0.7059810777561418,0.06753342857771516,0.043142965383567766
QP0100,Asym_left,TPE,7,2,0.3116819947179732,0.1384867508302408,0.9983044520211707,0.6040232802747745,0.5606994632590447,2.320245504169522,0.6645711066959082,0.04354437603554713,0.06660777997505479
QP0100,Asym_left,TPE,8,1,0.4122154552125377,0.20079502609879385,0.9917309680850068,0.5529968355399543,1.8271894645332538,1.6215004687634447,0.751689750681958,0.03115550549699846,0.047951444137197013
QP0100,Asym_left,TPE,8,2,0.2904172300047211,0.2324522345690368,0.8605669267864184,0.4257551836127366,1.2985027822183421,1.120377997857491,0.669893276793925,0.050599830497221,0.05385247824285661
QP0101,Asym_left,TPE,1,1,0.19837374894445872,0.0012588504536188531,0.9298849784205087,0.6375273517896376,0.7029832170060313,0.29195507981211866,0.49630167186100854,0.04073871293474436,0.04925404177554128
QP0101,Asym_left,TPE,1,2,0.23132540778396493,0.09343724000311875,0.9993886283176818,0.2523661321103694,2.7478906572895085,1.820709860489466,0.5331443864482946,0.07047187217415926,0.07550654909764462
QP0101,Asym_left,TPE,2,1,0.27279876226535477,0.4843955681092391,0.9786012245607426,0.374377136915412,2.849594832825483,1.723228598434581,0.4956118405587157,0.08709009517969997,0.07258680302363735
QP0101,Asym_left,TPE,2,2,0.1031905521750272,0.3109141734343849,0.9575971749552042,0.31447746256245845,0.7391895907725659,0.11896542629563467,0.2257178868022094,0.05422007073383518,0.08054492130256072
QP0101,Asym_left,TPE,3,1,0.2602062527455168,0.07100742822559056,0.9995965993008235,0.37172925729949924,0.9405653639495386,3.1040040363781918,0.5145803089978233,0.054467355986470456,0.12272110265134877
QP0101,Asym_left,TPE,3,2,0.233873932229073,0.10245679619582693,0.9098951910647829,0.6960821863953836,0.13953842762471638,9.374547346864283,0.5592683205308833,0.09819795115644378,0.059768812640429284
QP0101,Asym_left,TPE,4,1,0.13617519393926694,0.12564569051423857,0.6006219714896358,0.2811341874618353,0.1512564336816438,7.723329275014647,0.08910930917234894,0.06076123543600414,0.07795719277251542
QP0101,Asym_left,TPE,4,2,0.19805804837680432,0.04477255101379058,0.9572042779540498,0.24217280173129452,0.9536564864456749,7.896344467622511,0.473329415427644,0.0713016010263039,0.0949558980941402
QP0101,Asym_left,TPE,5,1,0.2038461000197108,0.0337065301295294,0.7579450164431053,0.2539124448127731,2.717136266576511,6.486192074292777,0.699665034583492,0.09484372553536627,0.10754429100799134
QP0101,Asym_left,TPE,5,2,0.17442381744071503,0.03439462335071729,0.9441730567216856,0.5205225409239498,0.3261763733185328,0.32305693535607205,0.3823160762587057,0.03166202770470991,0.029056613257724642
QP0101,Asym_left,TPE,6,1,0.28021208653814095,0.07960024742771817,0.7819965094490336,0.6038881604287478,0.8017197189103329,2.3839168250151057,0.7301339870798087,0.06834255766619873,0.10776789922414567
QP0101,Asym_left,TPE,6,2,0.15787315563445578,0.05238331892684373,0.4827536006670044,0.5291760724923495,0.017717647971489586,0.0173044704334116,0.6924851620096272,0.05984820411156861,0.06231799070971559
